dataset,attack,attack_label,fpr,mean_tpr,std_tpr_across_models,mean_auc,std_auc_across_models,n_models,n_seed_curves
dropout_success,rmia,RMIA,0.455,0.7904641909522705,0.1503219092446837,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.4575,0.7920254315227196,0.14946785078907773,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.46,0.7938119025262882,0.14850000989049983,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.4625,0.7958486920195511,0.1473093442924248,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.465,0.7978968303190545,0.1462599959505026,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.4675,0.7999185069353998,0.14521915732725982,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.47000000000000003,0.8021066684712024,0.14409179111644585,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.47250000000000003,0.8041644581143876,0.14321154696125207,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.47500000000000003,0.8059610596612063,0.14222441714732748,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.47750000000000004,0.8073808843849041,0.1414747454749531,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.48,0.8092315196248553,0.14065331804729692,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.4825,0.8109944675944534,0.13950492908812706,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.485,0.8129327932735086,0.138242260559421,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.4875,0.8150473190584656,0.13693641995031738,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.49,0.8168996899373482,0.13588916393810455,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.4925,0.8185865177762606,0.13506395184657777,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.495,0.8207678168495179,0.13340866159832082,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.4975,0.8225958365845727,0.13235272306012985,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.5,0.8240900193165996,0.13163681978262695,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.5025000000000001,0.8254665457981716,0.1306550957984428,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.505,0.82715791273788,0.12957788606627585,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.5075000000000001,0.8286397893853392,0.12882893394785117,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.51,0.8301348143723031,0.1279819368875461,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.5125,0.8318727245641095,0.12704220483585651,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.515,0.833570326741648,0.12613239801319237,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.5175,0.8352480120934546,0.12513948237428463,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.52,0.8367546081455213,0.1243385954681291,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.5225,0.8384853372021036,0.1233363974752166,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.525,0.8400536352366992,0.12241690492118774,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.5275,0.8418350857889849,0.12153798253410947,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.53,0.8436362270841475,0.12043027933807589,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.5325,0.8452169883813192,0.11963414960408732,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.535,0.8470808306396235,0.1186298058844422,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.5375,0.8486791667494651,0.11753248552703961,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.54,0.8502532345492563,0.11634407976378426,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.5425,0.8517990896102844,0.11534734427817685,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.545,0.8535644049208526,0.1140941285514597,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.5475,0.8552781082079087,0.11300959692828123,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.55,0.8567462671696396,0.11229166342197833,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.5525,0.858551884920635,0.11089619253523679,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.555,0.8601253777604253,0.10978882210249491,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.5575,0.8616414621218645,0.1088487582481969,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.56,0.8630271053338866,0.10793865122677648,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.5625,0.8647188377412722,0.10689645465642512,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.5650000000000001,0.8661792410234431,0.10619380882368726,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.5675,0.86747435302667,0.10552644790909167,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.5700000000000001,0.8690348552241409,0.1045866907693575,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.5725,0.8704981742802607,0.10359408217219446,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.5750000000000001,0.8719137033329506,0.10275357968063852,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.5775,0.8736098791793441,0.10170139455084479,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.58,0.8750179357185912,0.10083673833974578,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.5825,0.8762906783705042,0.10005954347746025,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.585,0.8778002385975487,0.09876081073172191,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.5875,0.8790772387805333,0.09778363601523034,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.59,0.8801484372757541,0.09725245826876286,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.5925,0.8812954311559363,0.09685888223103058,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.595,0.8823886199434064,0.09644095784354634,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.5975,0.8836009937976598,0.09584650823207448,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.6,0.8850226685610953,0.09494908576101865,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.6025,0.8866027278756088,0.09402197378455421,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.605,0.8880175251421693,0.09316794109941826,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.6075,0.8892808672015188,0.0923573692850107,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.61,0.890523111616466,0.09142640322952234,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.6125,0.891961012484351,0.09050848547148567,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.615,0.8932602181573699,0.0898180977910417,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.6175,0.8949416308770344,0.08868523520500862,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.62,0.8962020269429853,0.08786670990288364,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.6225,0.8973276961822,0.08699073927815129,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.625,0.8985499189127127,0.08604177146656745,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.6275000000000001,0.8998361015786254,0.08526842900999843,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.63,0.9008385152412051,0.08455155052918012,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.6325000000000001,0.9020283853298433,0.08383257105641066,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.635,0.9031766521005785,0.08327557955740993,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.6375000000000001,0.9042113633907726,0.08275377360321148,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.64,0.9056246923165123,0.08189389675546109,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.6425,0.9067601092309286,0.08102177225249374,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.645,0.9080754445449065,0.08009129596095695,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.6475,0.9093436274095688,0.0791518259357232,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.65,0.9105792659491234,0.0782642801236234,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.6525,0.9118828442831071,0.0774789519857933,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.655,0.9130351012275514,0.07701303520786962,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.6575,0.914315504714544,0.0761546322314919,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.66,0.9155312617912528,0.07508579226758375,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.6625,0.9167536344570137,0.07401212644987676,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.665,0.918003629235693,0.07332627000517516,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.6675,0.9193740580882223,0.07246841206728503,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.67,0.9204721497459744,0.07186467460677219,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.6725,0.9213142778534505,0.07143900705030845,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.675,0.9225820627157654,0.07033182229929204,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.6775,0.9238881496156672,0.06952053734657945,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.68,0.9249108393849804,0.06873800799246109,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.6825,0.9260749917178546,0.06776157033636238,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.685,0.9273018994517639,0.06650354149392325,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.6875,0.9283997874598152,0.06561949303842209,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.6900000000000001,0.929347795454328,0.06496905228157211,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.6925,0.9301734851896103,0.06451865541231326,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.6950000000000001,0.9313657825999598,0.06336602073885843,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.6975,0.9323817489020925,0.06257638950338985,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.7000000000000001,0.9332984263325582,0.061824435152436866,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.7025,0.9342611795509344,0.06121580760630583,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.705,0.935313232476535,0.06022764400700077,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.7075,0.9365833101014668,0.05941031648905057,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.71,0.9376219158127386,0.058924720647229915,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.7125,0.9388992602579006,0.05769621527955559,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.715,0.9398347254513619,0.05689489354726239,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.7175,0.940625706956211,0.05622763276499402,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.72,0.9414978368895186,0.05561646692794152,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.7225,0.9424107314097311,0.054934841374524444,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.725,0.9432747807935986,0.05438845743223049,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.7275,0.9442935817403665,0.053298177590224385,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.73,0.9453072300388983,0.05240011537241995,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.7325,0.9463430165995097,0.051356418943750204,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.735,0.9471966430808993,0.050887758909114775,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.7375,0.9484159630988152,0.05012843749588069,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.74,0.949500598652068,0.04915585686647428,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.7425,0.9504699781494876,0.048153527671746764,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.745,0.9513045308418725,0.04748223326210192,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.7475,0.9520617654155545,0.047109360114193394,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.75,0.952714891775979,0.04668452043872177,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.7525000000000001,0.9535273066522671,0.04611966650704482,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.755,0.9545243143160921,0.04540298306522865,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.7575000000000001,0.9554802703597262,0.04451863049065353,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.76,0.9562634820172795,0.04380032431985867,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.7625000000000001,0.9569608338984328,0.04323325616390951,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.765,0.9577241856288928,0.04271316894559775,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.7675000000000001,0.9583159985935302,0.042158124119979073,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.77,0.9589366932695594,0.04173048870755938,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.7725,0.9596469144917268,0.04104079451198188,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.775,0.9603335865544275,0.040605338805541645,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.7775,0.9610243578795794,0.04010908787075032,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.78,0.962080412038233,0.039030573627294673,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.7825,0.9630010421450577,0.03829365711179223,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.785,0.9640098650219581,0.03738089283077156,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.7875,0.9646931480793793,0.036799222031559914,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.79,0.9652845074844283,0.03649127508132401,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.7925,0.9660934408995666,0.0357929388269295,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.795,0.9668348113823589,0.03495956573204023,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.7975,0.9673787309297593,0.03437798031589638,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.8,0.968305119450237,0.03333629172584882,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.8025,0.9691407837793151,0.03244635526374693,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.805,0.9697117034512603,0.031819359492501156,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.8075,0.970291461033253,0.031126638336503205,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.81,0.9707716775739832,0.030612053096176414,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.8125,0.9712757120253165,0.030102291305246436,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.8150000000000001,0.971766330444721,0.029569939490566008,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.8175,0.9724081042234212,0.028867400418953297,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.8200000000000001,0.9730012355862944,0.028195455018593246,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.8225,0.9735429152673728,0.027679917164346462,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.8250000000000001,0.974378967356985,0.026520941175355067,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.8275,0.9752657694143059,0.025720435062615874,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.8300000000000001,0.9759743764172335,0.025150596478534498,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.8325,0.9766036031369297,0.02458819768784149,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.835,0.9772288288627687,0.024060145828529795,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.8375,0.9778681905515371,0.023427524029915953,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.84,0.9783590867992766,0.022841294572567453,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.8425,0.9787726086874623,0.02235815482046949,0.7616013681015856,0.1288248231708546,8,40
