dataset,model,attack,attack_label,fpr,mean_tpr,std_tpr_across_seeds,mean_auc,std_auc_across_seeds,n_seeds
locations,tabpfn,lira,LiRA,0.7225,0.9429827547239087,0.01261297035260741,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.725,0.9434964236002701,0.012499339989070423,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.7275,0.944010092476631,0.012385709625533417,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.73,0.9445237613529924,0.012272079261996385,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.7325,0.9450374302293536,0.012158448898459398,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.735,0.9455510991057148,0.012044818534922399,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.7375,0.946064767982076,0.011931188171385401,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.74,0.9465784368584371,0.011817557807848414,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.7425,0.9470921057347981,0.011703927444311382,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.745,0.9476057746111595,0.011590297080774376,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.7475,0.9481194434875206,0.01147666671723739,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.75,0.9486331123638818,0.011363036353700392,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.7525000000000001,0.949146781240243,0.011249405990163351,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.755,0.9496604501166042,0.011135775626626364,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.7575000000000001,0.9501741189929653,0.011022145263089332,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.76,0.9506877878693265,0.010908514899552375,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.7625000000000001,0.9512014567456877,0.010794884536015369,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.765,0.9517151256220491,0.010681254172478383,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.7675000000000001,0.95222879449841,0.01056762380894135,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.77,0.9527424633747712,0.010453993445404357,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.7725,0.9532561322511324,0.010340363081867357,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.775,0.9537698011274938,0.010226732718330326,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.7775,0.9542834700038547,0.010113102354793338,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.78,0.9547971388802161,0.009999471991256299,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.7825,0.9553108077565773,0.009885841627719301,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.785,0.9558244766329385,0.009772211264182354,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.7875,0.9563381455092996,0.009658580900645348,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.79,0.9568518143856608,0.009544950537108318,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.7925,0.957365483262022,0.009431320173571327,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.795,0.9578791521383831,0.00931768981003429,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.7975,0.9583928210147443,0.009204059446497293,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.8,0.9589064898911055,0.009090429082960306,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.8025,0.9594201587674664,0.008976798719423305,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.805,0.959933827643828,0.008863168355886308,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.8075,0.960447496520189,0.00874953799234932,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.81,0.9609611653965502,0.008635907628812289,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.8125,0.9614748342729114,0.008522277265275284,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.8150000000000001,0.9619885031492726,0.008408646901738296,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.8175,0.9625021720256337,0.008295016538201264,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.8200000000000001,0.963015840901995,0.008181386174664258,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.8225,0.963529509778356,0.00806775581112726,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.8250000000000001,0.9640431786547173,0.007954125447590239,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.8275,0.9645568475310785,0.007840495084053281,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.8300000000000001,0.9650705164074397,0.007726864720516276,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.8325,0.9655841852838007,0.007613234356979255,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.835,0.966097854160162,0.007499603993442256,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.8375,0.9666115230365232,0.00738597362990525,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.84,0.9671251919128844,0.007272343266368264,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.8425,0.9676388607892455,0.007158712902831232,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.845,0.9681525296656067,0.007045082539294245,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.8475,0.9686661985419679,0.006931452175757205,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.85,0.9691798674183291,0.006817821812220207,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.8525,0.9696935362946902,0.0067041914486832485,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.855,0.9702072051710516,0.006590561085146221,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.8575,0.9707208740474126,0.0064769307216092226,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.86,0.9712345429237738,0.0063633003580722365,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.8625,0.9717482118001349,0.006249669994535197,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.865,0.9722618806764963,0.0061360396309981975,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.8675,0.9727755495528573,0.0060224092674612,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.87,0.9732892184292185,0.005908778903924168,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.8725,0.9738028873055796,0.005795148540387214,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.875,0.974316556181941,0.005681518176850217,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.8775000000000001,0.9748302250583022,0.005567887813313188,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.88,0.9753438939346634,0.005454257449776179,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.8825000000000001,0.9758575628110245,0.005340627086239157,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.885,0.9763712316873857,0.005226996722702159,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.8875000000000001,0.9768849005637469,0.005113366359165165,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.89,0.9773985694401081,0.0049997359956281545,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.8925000000000001,0.9779122383164692,0.004886105632091145,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.895,0.9784259071928304,0.0047724752685541294,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.8975,0.9789395760691916,0.00465884490501713,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.9,0.9794532449455527,0.00454521454148015,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.9025,0.9799669138219139,0.004431584177943152,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.905,0.9804805826982751,0.004317953814406146,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.9075,0.9809942515746363,0.004204323450869126,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.91,0.9815079204509974,0.004090693087332127,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.9125,0.9820215893273586,0.003977062723795121,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.915,0.9825352582037198,0.003863432360258101,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.9175,0.983048927080081,0.0037498019967211024,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.92,0.9835625959564421,0.003636171633184111,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.9225,0.9840762648328033,0.003522541269647117,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.925,0.9845899337091645,0.0034089109061101186,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.9275,0.9851036025855258,0.003295280542573119,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.93,0.9856172714618868,0.0031816501790360922,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.9325,0.986130940338248,0.003068019815499094,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.935,0.9866446092146092,0.002954389451962061,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.9375,0.9871582780909705,0.0028407590884250745,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.9400000000000001,0.9876719469673316,0.0027271287248881097,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.9425,0.9881856158436928,0.00261349836135107,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.9450000000000001,0.9886992847200542,0.0024998679978140838,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.9475,0.9892129535964151,0.002386237634277085,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.9500000000000001,0.9897266224727763,0.0022726072707400526,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.9525,0.9902402913491375,0.0021589769072030657,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.9550000000000001,0.9907539602254989,0.00204534654366606,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.9575,0.9912676291018601,0.0019317161801290282,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.96,0.991781297978221,0.0018180858165920408,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.9625,0.9922949668545822,0.0017044554530550354,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.965,0.9928086357309434,0.0015908250895180364,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.9675,0.9933223046073045,0.001477194725981057,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.97,0.9938359734836659,0.001363564362444058,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.9725,0.9943496423600271,0.0012499339989070193,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.975,0.9948633112363883,0.0011363036353700322,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.9775,0.9953769801127494,0.0010226732718330335,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.98,0.9958906489891106,0.0009090429082959946,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.9825,0.9964043178654716,0.0007954125447590074,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.985,0.996917986741833,0.0006817821812220086,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.9875,0.9974316556181941,0.0005681518176850174,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.99,0.9979453244945553,0.0004545214541480236,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.9925,0.9984589933709165,0.00034089109061102477,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.995,0.9989726622472777,0.00022726072707399264,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,0.9975,0.9994863311236388,0.0001136303635369988,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,lira,LiRA,1.0,1.0,0.0,0.7034996913895247,0.017363503690118284,5
locations,tabpfn,attack_p,Attack-P,0.0,0.0,0.0,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.0025,0.007617914716588664,0.002015479050738277,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.005,0.011955434217368697,0.0024379203225311508,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.0075,0.015313806552262091,0.002810711491040429,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.01,0.018121996879875195,0.0031013115339787226,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.0125,0.020685777431097247,0.00292413241070707,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.015,0.024247009880395215,0.004085517864089091,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.0175,0.029290951638065534,0.0049461024390124305,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.02,0.03650546021840874,0.005971270038125871,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.0225,0.044701508060322415,0.006208233911411235,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.025,0.05130785231409256,0.005004859143784784,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.0275,0.055288351534061364,0.005989854295302425,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.03,0.06076235049401977,0.007095867804478162,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.0325,0.06473153926157046,0.007163785388401546,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.035,0.06792849713988561,0.006595685908091964,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.0375,0.07217483842210831,0.008014492364125402,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.04,0.07748393135725432,0.006787261067944662,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.0425,0.082010875863606,0.007535451998617133,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.045,0.09334566525518165,0.014945351321713497,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.0475,0.09820782259861824,0.015071251203270691,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.05,0.10215734343659462,0.015369078276416417,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.0525,0.11086779585469134,0.015891755198264412,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.055,0.11689003788722978,0.016238164953401694,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.0575,0.12281399598841096,0.016834270853146576,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.06,0.1280722086026298,0.017903989914085244,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.0625,0.13281841987965234,0.018026988410758487,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.065,0.1380412302206374,0.017385468998831883,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.0675,0.1428697347893916,0.017318488578852497,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.07,0.14808268330733232,0.016638702188508783,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.0725,0.15127535101404058,0.017064020204532803,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.075,0.15616614664586584,0.016936280948013572,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.0775,0.1619914196567863,0.01501854611789399,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.08,0.16953718148725952,0.01742144502083907,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.0825,0.175479979199168,0.0176578271237664,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.085,0.18306167446697869,0.016241385679989624,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.08750000000000001,0.1895366614664587,0.015765045254184665,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.09,0.1950808112324493,0.015128093860498537,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.0925,0.19930421216848676,0.015182318636101965,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.095,0.2021584577668821,0.014107188713523386,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.0975,0.20598956243964045,0.01563088484341179,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.1,0.21337136914047994,0.019756575121265427,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.10250000000000001,0.21753596315281185,0.02072319741682223,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.105,0.22100863234529378,0.019790256398297065,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.1075,0.22439583983359332,0.01885476014024237,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.11,0.23268360448703662,0.016433963314644515,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.1125,0.23711637036910052,0.016517198990336348,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.115,0.24118788980130637,0.017566420479338405,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.11750000000000001,0.24467074568697034,0.019110883904532163,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.12,0.2481069482779311,0.020633477448094482,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.1225,0.25208076323052925,0.02175338967682644,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.125,0.25805832233289333,0.02338729305334341,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.1275,0.2652613104524181,0.020794922294915485,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.13,0.2704876995079804,0.01975162162285254,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.1325,0.2759140665626626,0.01882597453474341,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.135,0.28469084763390545,0.020827697330286384,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.1375,0.29177912116484667,0.021549895225573646,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.14,0.297358710348414,0.021288288127632213,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.14250000000000002,0.3056278471138846,0.02029238364664919,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.145,0.3123455018200728,0.02037259627132876,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.1475,0.31699329173166924,0.019818027714990062,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.15,0.32158970358814354,0.019632426465539653,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.1525,0.3257953458138325,0.020324813447378957,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.155,0.3287616224648986,0.020359502188340796,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.1575,0.332729329173167,0.01880168177465509,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.16,0.3394383775351014,0.014991899360791624,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.1625,0.34408541341653665,0.015660503865795768,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.165,0.34874136394027194,0.016590780993466243,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.1675,0.35355920808260904,0.016662432320625958,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.17,0.3585972810340986,0.016874514082465895,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.17250000000000001,0.3672769667929575,0.013267786091017288,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.17500000000000002,0.3734330658940644,0.012097878801942337,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.1775,0.37950813832553304,0.01245707372836431,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.18,0.3842488373820667,0.012367072337426316,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.1825,0.38834747789911594,0.012407454178432552,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.185,0.39224154966198654,0.013159486706484974,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.1875,0.3971171346853874,0.014357125109018456,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.19,0.40166146645865836,0.014510618346117752,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.1925,0.40634945397815914,0.012929885401558212,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.195,0.41176599063962566,0.01117338349705005,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.1975,0.4167691107644306,0.014086122397702891,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.2,0.4238065522620905,0.01662458596496399,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.2025,0.43127847113884565,0.018917245546689623,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.20500000000000002,0.4398290864967932,0.02501244376032309,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.20750000000000002,0.4474512913849888,0.030788579371385433,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.21,0.45159745437436544,0.03079615144255513,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.2125,0.45711468934947874,0.0341670188716422,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.215,0.4623973949434168,0.03575386454580305,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.2175,0.46681205581556595,0.03429556365099408,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.22,0.4698075923036923,0.03230257624346745,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.2225,0.4725969838793552,0.030227559679255524,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.225,0.4767277691107644,0.029453807991605643,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.2275,0.4825891835673427,0.02904283843711867,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.23,0.48694955798231926,0.028012731279644265,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.2325,0.49000858034321376,0.027985140886687826,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.23500000000000001,0.49370202808112323,0.027583442289854453,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.23750000000000002,0.49773400936037443,0.027285725283069197,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.24,0.5014352574102964,0.025768264323646123,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.2425,0.5054689547581903,0.024031066210718766,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.245,0.5101878315132604,0.022055081210849693,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.2475,0.5132798881955278,0.021204222190991877,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.25,0.5155594557115618,0.0213077861039655,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.2525,0.5183730932570636,0.021696365888745184,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.255,0.5216854307505633,0.022268449156831075,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.2575,0.5248420220142139,0.02253693979679606,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.26,0.5280547755243543,0.022714284972414726,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.2625,0.5319203501473393,0.022620248415802457,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.265,0.5352229849193968,0.02276025105141568,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.2675,0.5379310192407697,0.022435808058037347,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.27,0.5419429017160688,0.022401690838955404,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.2725,0.5485631045241811,0.024426151316285078,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.275,0.5524375975039003,0.025095943183141192,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.2775,0.5566041341653667,0.02540246637200539,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.28,0.5615725429017162,0.02374115245298246,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.28250000000000003,0.5678030421216849,0.022263224595226692,0.7121009326354362,0.009043241810796345,5
